Alert ID,Date,Status Label,Affected,Header,Description
408245,04/26/2025 01:33:00 AM,detour,"[""Q39""]","Eastbound Q39 buses are detoured due to road work on 58th St between 55th Dr and Rust St.

Eastbound buses will not serve the 58th St/55th Dr stop.","While detoured, buses will make stops as requested on 56th St.

Note: Bus arrival information may not be available/accurate while buses are detoured.
Click here for a map of the detour."
407396,04/23/2025 12:48:00 AM,detour,"[""Q32""]",Eastbound Q32 buses are detoured in both directions due to roadwork on West 32nd St and 7th Ave.,"While detoured, buses will not make the W 32nd St/7th Ave stop. 

Buses will make the first stop at W 32nd Street and Broadway instead.

Note: Bus arrival information may not be accurate while buses are detoured."
405734,04/16/2025 01:13:00 PM,detour,"[""M11"", ""M7"", ""M79""]","Northbound M7, M11, and eastbound M79-SBS buses are bypassing the 79th St/Amsterdam Ave bus stop because of construction at that location.","M7 and M11 customers are advised to use the Amsterdam Ave/W 81st St bus stop instead.
M79-SBS customers are advised to use the W 81st St/Columbus Ave bus stop instead. 
Note: Bus arrival information may not be available while buses are detoured."
404834,04/12/2025 09:47:00 PM,detour,"[""Q19"", ""Q65"", ""Q66""]",Westbound Q19 and Q66 and northbound Q65 buses are detoured because of FDNY activity at Main St/Northern Blvd.,"While detoured, Q19 buses will not skip any stops, but you will experience extra turns.
Westbound Q66 buses will not stop at Northern Blvd/114th St.
Instead, buses will stop along Astoria Blvd, as requested.

Northbound Q65 buses will not stop at Northern Blvd/Collins Pl while detoured.
Instead, buses will stop along 35th Ave, as requested.

Note: Bus arrival information may be inaccurate or unavailable while buses are detoured."
404835,04/12/2025 09:49:00 PM,detour,"[""Q19"", ""Q65"", ""Q66""]",Westbound Q19 and Q66 and northbound Q65 buses are detoured because of FDNY activity at Main St/Northern Blvd.,"While detoured, Q19 buses will not skip any stops, but you will experience extra turns.
Westbound Q66 buses will not stop at Northern Blvd/114th St.
Instead, buses will stop along Astoria Blvd, as requested.

Northbound Q65 buses will not stop at Northern Blvd/Collins Pl while detoured.
Instead, buses will stop along 35th Ave, as requested.

Note: Bus arrival information may be inaccurate or unavailable while buses are detoured.

Click here to view a map of the detoured Q19 and Q66 route.
Click here to view a map of the detoured Q65 route."
404846,04/12/2025 10:53:00 PM,delays,"[""Q19"", ""Q65"", ""Q66""]",Westbound Q19 and Q66 and northbound Q65 buses are no longer detoured after FDNY activity concluded at Main St/Northern Blvd.,
403609,04/08/2025 04:47:00 AM,detour,"[""B44""]","Southbound B44 buses and B44-SBS buses, in both directions, are detoured because of roadwork on Empire Blvd between Nostrand Ave and Bedford Ave.","While detoured, southbound B44 buses will not make stops from Nostrand Ave/Eastern Pkwy to Nostrand Ave/Empire Blvd.

Northbound B44-SBS buses will not stop at Nostrand Ave/Empire Blvd.
Southbound B44-SBS buses will not stop at Rogers Ave/Empire Blvd. 

Instead, B44 and B44-SBS buses will make stops along Bedford Ave, as requested.

Note: Bus arrival information may not be available/accurate while buses are detoured."
403610,04/08/2025 04:47:00 AM,detour,"[""B44""]","Southbound B44 buses and B44-SBS buses, in both directions, are detoured because of roadwork on Empire Blvd between Nostrand Ave and Bedford Ave.","While detoured, southbound B44 buses will not make stops from Nostrand Ave/Eastern Pkwy to Nostrand Ave/Empire Blvd.

Northbound B44-SBS buses will not stop at Nostrand Ave/Empire Blvd.
Southbound B44-SBS buses will not stop at Rogers Ave/Empire Blvd.

Instead, B44 and B44-SBS buses will make stops along Bedford Ave, as requested.

Note: Bus arrival information may not be available/accurate while buses are detoured.

Click here to view a map of the detoured route."
403633,04/08/2025 09:10:00 AM,delays,"[""B44""]",Southbound B44 and B44-SBS buses (both directions) are no longer detoured after roadwork concluded on Empire Blvd between Nostrand Ave and Bedford Ave.,
403047,04/05/2025 05:32:00 AM,delays,"[""Q10"", ""Q37""]",Q10 buses in both directions and southbound Q37 buses are no longer suspended because roadwork along Kew Gardens Rd has been cleared.,
403017,04/05/2025 12:54:00 AM,detour,"[""Q10"", ""Q37""]",Q10 buses in both directions and southbound Q37 buses are partially suspended due to roadwork along Kew Gardens Rd.,"Q10
The first/last stop will be Union Turnpike/Queens Blvd.
Southbound stops from Kew Gardens Rd/80th Rd to Lefferts Blvd/83rd Ave will not be made.
Stops will be made as requested along Queens Blvd and Van Wyck Service Rd.
Northbound stops from Lefferts Blvd/Metropolitan Ave to Kew Gardens Rd/80th Rd will not be made.
Stops will be made as requested along Park Lane South and Union Turnpike.Q37
Southbound stops from Union Turnpike/Kew Gardens Rd to Park Lane South/Metropolitan Ave will not be made.
Stops will be made as requested along Metropolitan Ave.

NOTE: Bus arrival information may not be accurate/available while buses are detoured."
402904,04/04/2025 08:00:00 PM,delays,"[""B26"", ""Q58""]",Eastbound B26 and westbound Q58 buses are no longer detoured following roadwork on Putnam Ave between Wyckoff Ave and Irving Ave.,
402791,04/04/2025 11:16:00 AM,detour,"[""B26"", ""Q58""]",Eastbound B26 and westbound Q58 buses are detoured due to roadwork on Putnam Ave between Wyckoff Ave and Irving Ave.,"Buses will make a few extra turns, but no stops will be missed.

Note: Bus arrival information may not be available/accurate while buses are detoured."
401629,03/30/2025 01:17:00 PM,delays,"[""M2"", ""M3"", ""M8""]",Southbound M2/M3 and eastbound M8 buses are no longer detoured after a car crash on 8th St between Broadway and Lafayette St cleared.,
401623,03/30/2025 12:56:00 PM,detour,"[""M2"", ""M3"", ""M8""]",Southbound M2/M3 and eastbound M8 buses are detoured due to a car crash on 8th St between Broadway and Lafayette St.,"Southbound M2/M3 and eastbound M8 buses will not serve the E 8th St/Lafayette St stop.

While detoured, buses will make stops as requested on Astor Pl.
Note: Bus arrival information may not be available/accurate while buses are detoured."
401624,03/30/2025 12:57:00 PM,detour,"[""M2"", ""M3"", ""M8""]",Southbound M2/M3 and eastbound M8 buses are detoured due to a car crash on 8th St between Broadway and Lafayette St.,"Southbound M2/M3 and eastbound M8 buses will not serve the E 8th St/Lafayette St stop.

While detoured, buses will make stops as requested on Astor Pl.

Here is a map of the detoured route.
Note: Bus arrival information may not be available/accurate while buses are detoured."
401139,03/28/2025 11:28:00 AM,delays,"[""Q46""]",Eastbound Q46 buses are no longer detoured in either direction after roadwork on Little Neck Pkwy between Union Tpke and Cullman Ave concluded.,
400795,03/27/2025 07:09:00 AM,detour,"[""Q36"", ""Q46""]",Northbound Q36 and eastbound Q46 buses are no longer detoured following roadwork along Little Neck Pkwy.,
400228,03/25/2025 02:02:00 AM,detour,"[""B103"", ""B37""]","Westbound B103 and B37 buses, in both directions, are detoured because of utility work on 3rd Ave between 1st Ave and Carroll St.","While detoured, northbound B37 buses will not make stops from 3rd Ave/3rd St to 3rd Ave/Baltic St.
Southbound B37 buses and westbound B103 buses will not make stops from 3rd Ave/Union St and 3rd Ave/3rd St.

Instead, buses will make stops along 4th Ave in both directions, as requested.

Note: Bus arrival information may not be available/accurate while buses are detoured."
400293,03/25/2025 11:01:00 AM,delays,"[""B103"", ""B37""]","Westbound B103 and B37 buses, in both directions, are no longer detoured after utility work on 3rd Ave between 1st Ave and Carroll St ended.",
399624,03/22/2025 08:58:00 AM,detour,"[""BX10"", ""BX16""]",Westbound Bx10 and eastbound Bx16 buses are detoured due to an illegally parked vehicle at 206th St/E Mosholu Pkwy N.,"While detoured buses will not make stops at E 206th St/Rochambeau Ave and E Mosholu Pkwy N/Van Cortland Ave E.

Buses will make stops on Bainbridge Ave instead, as requested. Note: Real-time tracking on BusTime may be inaccurate in the service change area."
399625,03/22/2025 08:59:00 AM,detour,"[""BX10"", ""BX16""]",Westbound Bx10 and eastbound Bx16 buses are detoured due to an illegally parked vehicle at 206th St/E Mosholu Pkwy N.,"While detoured buses will not make stops at E 206th St/Rochambeau Ave and E Mosholu Pkwy N/Van Cortland Ave E.

Buses will make stops on Bainbridge Ave instead, as requested. Visit this link for a map of the detourNote: Real-time tracking on BusTime may be inaccurate in the service change area."
399636,03/22/2025 10:20:00 AM,delays,"[""BX10"", ""BX16""]",Westbound Bx10 and eastbound Bx16 buses are no longer detoured after illegally parked vehicles at 206th St/E Mosholu Pkwy N moved.,
398008,03/15/2025 05:31:00 PM,detour,"[""M55""]",Southbound M55 buses are detoured in both directions because of a protest march from Foley Sq to Stone St.,"Stops on Broadway from Walker St to Morris St will not be made.
While detoured, stops will be made along West St as requested.

Note: Bus arrival information may not be available/accurate while buses are detoured."
398009,03/15/2025 05:32:00 PM,detour,"[""M55""]",Southbound M55 buses are detoured in both directions because of a protest march from Foley Sq to Stone St.,"Stops on Broadway from Walker St to Morris St will not be made.
While detoured, stops will be made along West St as requested.

Note: Bus arrival information may not be available/accurate while buses are detoured.

Click here to see the detour:"
398017,03/15/2025 06:09:00 PM,detour,"[""M55""]",Southbound M55 buses are detoured in both directions because of a protest march from Foley Sq to Stone St.,"Stops on Broadway from Walker St to Morris St will not be made.
While detoured, stops will be made along West St as requested.

Note: Bus arrival information may not be available/accurate while buses are detoured.

Click here to see the detour."
396667,03/10/2025 07:18:00 PM,detour,"[""BX10"", ""BX16"", ""BX38""]",Westbound Bx10 and eastbound Bx16 and Bx38 buses are detoured due to roadwork at East Mosholu Pkwy North/Van Cortlandt Ave East.,"Westbound Bx10 buses will not serve the East Mosholu Pkwy North/Van Cortlandt Ave East and E 206 St/Rochambeau Ave stops.

Use the Bainbridge Ave/E 206 St stop instead.
Eastbound Bx16 and Bx38 buses will make a few extra turns but no stops will be missed.

NOTE: Bus arrival information may not be accurate/available while buses are detoured."
396668,03/10/2025 07:19:00 PM,detour,"[""BX10"", ""BX16"", ""BX38""]",Westbound Bx10 and eastbound Bx16 and Bx38 buses are detoured due to roadwork at East Mosholu Pkwy North/Van Cortlandt Ave East.,"Westbound Bx10 buses will not serve the East Mosholu Pkwy North/Van Cortlandt Ave East and E 206 St/Rochambeau Ave stops.

Use the Bainbridge Ave/E 206 St stop instead.
Eastbound Bx16 and Bx38 buses will make a few extra turns but no stops will be missed.

Here is a map of the detoured route.

NOTE: Bus arrival information may not be accurate/available while buses are detoured."
396767,03/11/2025 01:45:00 AM,delays,"[""BX10"", ""BX16"", ""BX38""]",Westbound Bx10 and eastbound Bx16 and Bx38 buses are no longer detoured after roadwork concluded at East Mosholu Pkwy North/Van Cortlandt Ave East.,
395763,03/06/2025 06:02:00 PM,detour,"[""Q47"", ""Q49""]",Northbound Q47 and eastbound Q49 buses are detoured due to utility work on 74th St/Roosevelt Ave.,"Northbound Q47 and eastbound Q49 buses will not serve the 74th St/37th Ave and 74th St/35th Ave stops.

While detoured, buses will make stops as requested on Broadway.
Note: Bus arrival information may not be available/accurate while buses are detoured."
395764,03/06/2025 06:03:00 PM,detour,"[""Q47"", ""Q49""]",Northbound Q47 and eastbound Q49 buses are detoured due to utility work on 74th St/Roosevelt Ave.,"Northbound Q47 and eastbound Q49 buses will not serve the 74th St/37th Ave and 74th St/35th Ave stops.

While detoured, buses will make stops as requested on Broadway.

Here is a map of the detoured route.
Note: Bus arrival information may not be available/accurate while buses are detoured."
395840,03/06/2025 10:58:00 PM,delays,"[""Q47"", ""Q49""]",Northbound Q47 and eastbound Q49 buses are no longer detoured after utility work concluded on 74th St/Roosevelt Ave.,
395063,03/04/2025 01:03:00 AM,delays,"[""M101"", ""M3""]",Northbound M3 and southbound M101 buses are running with delays after a car crash at W 190th St/Amsterdam Ave cleared.,
393971,02/27/2025 02:15:00 AM,detour,"[""M31"", ""M86""]",Northbound M31 and Eastbound M86-SBS buses are detoured due to utility work at E 91st St/York Ave.,"Northbound M31 buses will not serve stops from York Ave/E 86th St to E 91st St/York Ave. 

Eastbound M86-SBS buses will not serve stops from E 86th St/1st Ave to E 91st St/York Ave. 

While detoured, buses will make stops as requested on 1st Ave.
Note: Bus arrival information may not be available/accurate while buses are detoured."
393973,02/27/2025 02:16:00 AM,detour,"[""M31"", ""M86""]",Northbound M31 and Eastbound M86-SBS buses are detoured due to utility work at E 91st St/York Ave.,"Northbound M31 buses will not serve stops from York Ave/E 86th St to E 91st St/York Ave.

Eastbound M86-SBS buses will not serve stops from E 86th St/1st Ave to E 91st St/York Ave.

While detoured, buses will make stops as requested on 1st Ave.

Here is a map of the detoured route. 
Note: Bus arrival information may not be available/accurate while buses are detoured."
394022,02/27/2025 10:15:00 AM,delays,"[""M31"", ""M86""]",Northbound M31 and Eastbound M86-SBS buses are no longer detoured following utility work at E 91st St/York Ave.,
